093000939PVNQ              O  00000010000000649100N000000000000004495C 
093000939PVNQ              O  00000020000000649100N000000000000004496C 
093000939PVNQ              O  00000020000000649100N000000000000004497C 
093000939PVNQ              O I00000001300000649100N000000000000004498C 
093000939PVNQ              O  00000012600000649100N000000000000004499C 
093000939PVNQ              O I00000009300000649100N000000000000004500C 
093000939PVNQ              O I00000005000000649100N000000000000004501C 
093000939PVNQ              O I00000005800000649100N000000000000004502C 
093000939PVNQ              O I00000004200000649100N000000000000004503C 
093000939PVNQ              O I00000003100000649100N000000000000004504C 
093000939PVNQ              O I00000001900000649100N000000000000004505C 
093000939PVNQ              O I00000006700000649100N000000000000004506C 
093000940KVNQ              F I00000005000000649000N000000000000004507C 
093000940PVNQ              O  00000010000000649100N000000000000004508C 
093000940PVNQ              O I00000001400000649100N000000000000004509C 
093000940PVNQ              O  00000010000000649100N000000000000004510C 
093000940PVNQ              O I00000000300000649100N000000000000004511C 
093000940PVNQ              O I00000002500000649100N000000000000004512C 
093000940PVNQ              O  00000018300000649100N000000000000004513C 
093000940PVNQ              O  00000060000000649100N000000000000004514C 
093000940PVNQ              O I00000005300000649100N000000000000004515C 
093000940PVNQ              O  00000016400000649100N000000000000004516C 
093000940PVNQ              O  00000024000000649100N000000000000004517C 
093000940PVNQ              O I00000009600000649100N000000000000004518C 
093000940PVNQ              O  00000100400000649100N000000000000004519C 
093000940PVNQ              O  00000013900000649100N000000000000004520C 
093000941PVNQ              O  00000020000000649100N000000000000004521C 
093000941PVNQ              O  00000010000000649100N000000000000004522C 
093000941PVNQ              O I00000003600000649100N000000000000004523C 
093000941PVNQ              O I00000006700000649100N000000000000004524C 
093000941PVNQ              O  00000020000000649100N000000000000004525C 
093000941PVNQ              O I00000009400000649100N000000000000004526C 
093000941PVNQ              O  00000060000000649100N000000000000004527C 
093000941PVNQ              O  00000026900000649100N000000000000004528C 
093000941PVNQ              O  00000100000000649100N000000000000004529C 
093000941PVNQ              O  00000010000000649100N000000000000004530C 
093000941PVNQ              O  00000120000000649100N000000000000004531C 
093000941PVNQ              O  00000010000000649100N000000000000004532C 
093000941PVNQ              O I00000008000000649100N000000000000004533C 
093000941PVNQ              O  00000175700000649100N000000000000004534C 
093000941PVNQ                Q00003122600000649100N000000000000004535C 
093000470QVNQI            @O X00000399500000543000 000000000000009054N 
093000470QVNQI            Q   00000399500000543000 000000000000009055N 
093000624QVNR             @O X00000548000000285300 000000000000009471N 
093000624QVNR             Q   00000548000000285300 000000000000009472N 
093000824NVNTV             O  00001282000000297300N000000000000007512C 
093000834NVNTV             F  00000010000000297300N000000000000007524C 
093000897NVNTV             F  00000020000000297600N000000000000007569C 
093000945YVNTV             F  00000010000000297300N000000000000007644C 
093000948XVNTV             F  00000010000000297300N000000000000007654C 
093000941PVO               O I00000000200001076200N000000000000004536C 
093000941PVO               O I00000000100001076200N000000000000004537C 
093000941PVO               O I00000000100001076200N000000000000004538C 
093000941PVO               O I00000001600001076200N000000000000004539C 
093000941PVO               O I00000000200001076200N000000000000004540C 
093000941PVO               O I00000000300001076200N000000000000004541C 
093000942PVO               O I00000006700001076200N000000000000004542C 
093000942PVO               O I00000000100001076200N000000000000004543C 
093000942PVO               O I00000000100001076200N000000000000004544C 
093000942PVO               O I00000000200001076200N000000000000004545C 
093000942PVO               O I00000002500001076200N000000000000004546C 
093000942PVO               O I00000005000001076200N000000000000004547C 
093000942PVO               O I00000000100001076200N000000000000004548C 
093000942PVO               O I00000000100001076200N000000000000004549C 
093000942PVO               O I00000008500001076200N000000000000004550C 
093000942PVO               O I00000000900001076200N000000000000004551C 
093000942PVO               O I00000001400001076200N000000000000004552C 
093000942PVO               O I00000004600001076200N000000000000004553C 
093000942PVO               O I00000001000001076200N000000000000004554C 
093000942PVO               O I00000002400001076200N000000000000004555C 
093000942PVO               O I00000000500001076200N000000000000004556C 
093000942PVO               O I00000000300001076200N000000000000004557C 
093000942PVO               O I00000001000001076200N000000000000004558C 
093000942PVO               O I00000001600001076200N000000000000004559C 
093000942PVO               O I00000000200001076200N000000000000004560C 
093000942PVO               O  00000015100001076200N000000000000004561C 
093000942PVO               O  00000010700001076200N000000000000004563C 
093000943PVO               O  00000010000001076200N000000000000004564C 
093000943PVO               O I00000000500001076200N000000000000004565C 
093000943PVO               O I00000000500001076200N000000000000004566C 
093000943PVO               O I00000004600001076200N000000000000004567C 
093000943PVO               O I00000002500001076200N000000000000004568C 
093000943PVO               O I00000001000001076200N000000000000004569C 
093000943PVO               O I00000001700001076200N000000000000004570C 
093000943PVO               O I00000002800001076200N000000000000004571C 
093000943PVO               O I00000006000001076200N000000000000004572C 
093000943PVO               O I00000002300001076200N000000000000004573C 
093000943PVO               O I00000001200001076200N000000000000004574C 
093000943PVO               O I00000000600001076200N000000000000004575C 
093000943PVO               O I00000000800001076200N000000000000004576C 
093000943PVO               O I00000000900001076200N000000000000004577C 
093000943PVO               O I00000003300001076200N000000000000004578C 
093000943PVO               O  00000010000001076200N000000000000004579C 
093000943PVO                 Q00000114200001076200N000000000000004580C 
093000822NVOC             O   00000129800000143000N000000000000007502C 
093000463QVOCS            @O X00000026300000101700 000000000000009027N 
093000463QVOCS            Q   00000026300000101700 000000000000009028N 
093000372PVOD             T   00000010000000374500 000000000000008763N 
093000372PVOD             @FT 00000010000000374500 000000000000008764N 
093000372PVOD             T   00000010000000374500 000000000000008765N 
093000372PVOD             T   00000010000000374500 000000000000008766N 
093000373ZVOD             @F  00000010000000374500 000000000000008767N 
093000373ZVOD             @F  00000010000000374500 000000000000008768N 
093000374JVOD             @F  00000010000000374500 000000000000008773N 
093000374KVOD             @F  00000010000000374500 000000000000008776N 
093000374JVOD             @F  00000010000000374500 000000000000008780N 
093000375KVOD             @F  00000010000000374500 000000000000008781N 
093000495QVOD             @O X00006672500000374200 000000000000009098N 
093000495QVOD             Q   00006672500000374200 000000000000009099N 
093000507PVOD             @FT 00000030000000374500 000000000000009124N 
093000561ZVOD             @F  00000010000000374300 000000000000009296N 
093000561ZVOD             @F  00000010000000374300 000000000000009299N 
093000562PVOD             @FT 00000010000000374400 000000000000009303N 
093000562PVOD             @FT 00000010000000374300 000000000000009304N 
093000562PVOD             @FT 00000010000000374300 000000000000009305N 
093000562PVOD             @FT 00000010000000374300 000000000000009306N 
093000563KVOD             @F  00000010000000374300 000000000000009309N 
093000563KVOD             @F  00000010000000374300 000000000000009311N 
093000635ZVOD             @F  00000030000000374200 000000000000009507N 
093000635ZVOD             @F  00000010000000374200 000000000000009508N 
093000635ZVOD             @F  00000010000000374200 000000000000009509N 
093000635ZVOD             @F  00000200000000374200 000000000000009511N 
093000637QVOD             @F  00000026900000374200 000000000000009521N 
093000637QVOD             @F I00000003100000374200 000000000000009523N 
093000704ZVOD             @F  00000010000000374200 000000000000009621N 
093000704QVOD             @F  00000020000000374200 000000000000009622N 
093000943PVOE              O I00000000500000784000N000000000000004581C 
093000943PVOE              O I00000000100000784000N000000000000004582C 
093000943PVOE              O  00000051100000784000N000000000000004583C 
093000944PVOE              O I00000007700000784000N000000000000004585C 
093000944PVOE              O I00000000100000784000N000000000000004586C 
093000944PVOE              O I00000000300000784000N000000000000004587C 
093000944PVOE              O I00000002000000784000N000000000000004588C 
093000944PVOE              O I00000000100000784000N000000000000004589C 
093000944PVOE              O I00000005600000784000N000000000000004590C 
093000944PVOE              O  00000014300000784000N000000000000004591C 
093000944PVOE              O I00000002400000784000N000000000000004592C 
093000944PVOE              O I00000003600000784000N000000000000004593C 
093000944PVOE              O  00000012700000784000N000000000000004594C 
093000944PVOE              O I00000000700000784000N000000000000004595C 
093000944PVOE              O I00000000600000784000N000000000000004596C 
093000944PVOE              O I00000002600000784000N000000000000004597C 
093000944PVOE              O I00000000100000784000N000000000000004598C 
093000944PVOE              O I00000002000000784000N000000000000004599C 
093000944PVOE              O I00000001600000784000N000000000000004600C 
093000944PVOE              O I00000000200000784000N000000000000004601C 
093000944PVOE              O I00000000800000784000N000000000000004602C 
093000944PVOE              O  00000017400000784000N000000000000004603C 
093000944PVOE              O I00000002600000784000N000000000000004604C 
093000944PVOE              O I00000003100000784000N000000000000004605C 
093000945PVOE                Q00000132200000784000N000000000000004606C 
093000469QVOLC            @O X00000159800000213300 000000000000009051N 
093000469QVOLC            Q   00000159800000213300 000000000000009052N 
093000003QVONG            @ TI00000000300000852300 000000000000008035N 
093000433QVONG            @O X00000020800000852300 000000000000008906N 
093000433QVONG            Q   00000020800000852300 000000000000008907N 
093000004QVONV            @ TI00000000500000800900 000000000000008039N 
093000449QVONV            @O X00000025000000800900 000000000000008981N 
093000449QVONV            Q   00000025000000800900 000000000000008982N 
093000061ZVOO                I00000006600001639400N000000000000003113C 
093000876TVOO              F  00000010000001639200N000000000000003201C 
093000876TVOO              F  00000010000001639200N000000000000003202C 
093000876TVOO                Q00000010000001639200N000000000000003203C 
093000945PVOO              O I00000009000001639400N000000000000004607C 
093000945PVOO              O I00000000200001639400N000000000000004608C 
093000945PVOO              O I00000000100001639400N000000000000004609C 
093000945PVOO              O I00000001000001639400N000000000000004610C 
093000945PVOO              O I00000000400001639400N000000000000004611C 
093000945PVOO              O I00000001000001639400N000000000000004612C 
093000945PVOO              O I00000000300001639400N000000000000004613C 
093000945PVOO              O I00000001500001639400N000000000000004614C 
093000945PVOO              O I00000000200001639400N000000000000004615C 
093000945PVOO              O I00000000100001639400N000000000000004616C 
093000945PVOO              O I00000000200001639400N000000000000004617C 
093000945PVOO              O I00000000100001639400N000000000000004618C 
093000945PVOO              O I00000000500001639400N000000000000004619C 
093000945PVOO              O I00000005000001639400N000000000000004620C 
093000945PVOO              O I00000008600001639400N000000000000004621C 
093000945PVOO              O  00000018400001639400N000000000000004622C 
093000946PVOO              O I00000000100001639400N000000000000004624C 
093000946PVOO              O I00000000800001639400N000000000000004625C 
093000946PVOO              O I00000000300001639400N000000000000004626C 
093000946PVOO              O I00000009400001639400N000000000000004627C 
093000946PVOO              O I00000006100001639400N000000000000004628C 
093000946PVOO              O I00000000100001639400N000000000000004629C 
093000946PVOO              O  00000014400001639400N000000000000004630C 
093000946PVOO              O  00000012000001639400N000000000000004631C 
093000946PVOO              O  00000023600001639400N000000000000004632C 
093000946PVOO              O I00000005000001639400N000000000000004633C 
093000946PVOO              O I00000009400001639400N000000000000004634C 
093000946PVOO              O I00000001100001639400N000000000000004635C 
093000946PVOO              O  00000010000001639400N000000000000004636C 
093000947PVOO              O I00000000600001639400N000000000000004637C 
093000947PVOO              O  00000033100001639400N000000000000004638C 
093000947PVOO              O I00000001900001639400N000000000000004639C 
093000947PVOO              O I00000004200001639400N000000000000004640C 
093000947PVOO              O I00000000800001639400N000000000000004641C 
093000947PVOO              O I00000000700001639400N000000000000004642C 
093000947PVOO              O I00000000300001639400N000000000000004643C 
093000947PVOO              O I00000001200001639400N000000000000004644C 
093000947PVOO              O I00000001300001639400N000000000000004645C 
093000947PVOO              O I00000001300001639400N000000000000004646C 
093000947PVOO              O I00000000400001639400N000000000000004647C 
093000947PVOO              O I00000000300001639400N000000000000004648C 
093000947PVOO              O I00000007000001639400N000000000000004649C 
093000947PVOO              O I00000002000001639400N000000000000004650C 
093000947PVOO              O I00000000400001639400N000000000000004651C 
093000947PVOO              O I00000000600001639400N000000000000004652C 
093000947PVOO              O I00000000500001639400N000000000000004653C 
093000947PVOO              O I00000008900001639400N000000000000004654C 
093000947PVOO              O I00000002000001639400N000000000000004655C 
093000947PVOO              O I00000000100001639400N000000000000004656C 
093000947PVOO              O I00000005000001639400N000000000000004657C 
093000948PVOO              O  00000016800001639400N000000000000004658C 
093000948PVOO              O I00000001800001639400N000000000000004659C 
093000948PVOO              O I00000000100001639400N000000000000004660C 
093000948PVOO              O I00000000200001639400N000000000000004661C 
093000948PVOO              O I00000002000001639400N000000000000004662C 
093000948PVOO              O  00000018100001639400N000000000000004663C 
093000948PVOO              O  00000010000001639400N000000000000004664C 
093000948PVOO              O I00000002400001639400N000000000000004665C 
093000948PVOO              O I00000006600001639400N000000000000004666C 
093000948PVOO              O  00000010000001639400N000000000000004667C 
093000948PVOO              O I00000008400001639400N000000000000004668C 
093000948PVOO              O I00000001600001639400N000000000000004669C 
093000948PVOO              O I00000001400001639400N000000000000004670C 
093000948PVOO              O I00000000900001639400N000000000000004671C 
093000948PVOO              O I00000000100001639400N000000000000004672C 
093000948PVOO              O I00000000700001639400N000000000000004673C 
093000948PVOO              O I00000005000001639400N000000000000004674C 
093000949PVOO              O I00000001900001639400N000000000000004675C 
093000949PVOO              O I00000008100001639400N000000000000004676C 
093000949PVOO              O I00000001900001639400N000000000000004677C 
093000949PVOO              O I00000001700001639400N000000000000004678C 
093000949PVOO              O I00000008300001639400N000000000000004679C 
093000949PVOO              O I00000000800001639400N000000000000004680C 
093000949PVOO              O I00000003500001639400N000000000000004681C 
093000949PVOO              O I00000005700001639400N000000000000004682C 
093000949PVOO              O I00000004300001639400N000000000000004683C 
093000949PVOO              O I00000005700001639400N000000000000004684C 
093000949PVOO              O I00000006400001639400N000000000000004685C 
093000949PVOO              O I00000005000001639400N000000000000004686C 
093000949PVOO              O I00000000100001639400N000000000000004687C 
093000949PVOO              O  00000010000001639400N000000000000004688C 
093000949PVOO              O I00000008100001639400N000000000000004689C 
093000949PVOO              O I00000008200001639400N000000000000004690C 
093000950PVOO              O I00000001300001639400N000000000000004691C 
093000950PVOO              O I00000000300001639400N000000000000004692C 
093000950PVOO              O I00000002100001639400N000000000000004693C 
093000950PVOO              O I00000003900001639400N000000000000004694C 
093000950PVOO              O I00000000800001639400N000000000000004695C 
093000950PVOO              O I00000000500001639400N000000000000004696C 
093000950PVOO              O I00000009600001639400N000000000000004697C 
093000950PVOO              O I00000005200001639400N000000000000004698C 
093000950PVOO              O  00000016000001639400N000000000000004699C 
093000950PVOO              O  00000010000001639400N000000000000004700C 
093000950PVOO              O  00000010000001639400N000000000000004701C 
093000950PVOO              O  00000010100001639400N000000000000004702C 
093000950PVOO              O I00000004500001639400N000000000000004703C 
093000950PVOO              O  00000010000001639400N000000000000004704C 
093000950PVOO              O I00000009200001639400N000000000000004705C 
093000950PVOO              O I00000004100001639400N000000000000004706C 
093000951PVOO              O I00000001800001639400N000000000000004707C 
093000951PVOO              O I00000003400001639400N000000000000004708C 
093000951PVOO              O I00000000600001639400N000000000000004709C 
093000951PVOO              O  00000090000001639400N000000000000004710C 
093000951PVOO              O I00000005500001639400N000000000000004711C 
093000951PVOO              O I00000005200001639400N000000000000004712C 
093000951PVOO              O I00000009400001639400N000000000000004713C 
093000951PVOO              O I00000003200001639400N000000000000004714C 
093000951PVOO              O I00000004500001639400N000000000000004715C 
093000951PVOO              O I00000002300001639400N000000000000004716C 
093000951PVOO              O I00000007700001639400N000000000000004717C 
093000951PVOO              O I00000001200001639400N000000000000004718C 
093000951PVOO              O I00000000900001639400N000000000000004719C 
093000951PVOO              O I00000000200001639400N000000000000004720C 
093000951PVOO              O I00000001000001639400N000000000000004721C 
093000952PVOO              O I00000000100001639400N000000000000004722C 
093000952PVOO                Q00000611900001639400N000000000000004723C 
093000952PVOOG             O I00000000100000856900N000000000000004724C 
093000952PVOOG             O I00000002900000856900N000000000000004725C 
093000952PVOOG             O I00000002500000856900N000000000000004726C 
093000952PVOOG             O I00000001400000856900N000000000000004727C 
093000952PVOOG             O I00000000100000856900N000000000000004728C 
093000952PVOOG             O I00000000600000856900N000000000000004729C 
093000952PVOOG             O I00000001400000856900N000000000000004730C 
093000952PVOOG               Q00000009000000856900N000000000000004731C 
093000952PVOOV             O I00000000800000796200N000000000000004732C 
093000952PVOOV             O I00000000300000796200N000000000000004733C 
093000952PVOOV             O I00000005700000796200N000000000000004734C 
093000952PVOOV             O I00000001200000796200N000000000000004736C 
093000952PVOOV             O I00000000500000796200N000000000000004737C 
093000952PVOOV             O I00000006900000796200N000000000000004738C 
093000952PVOOV               Q00000015400000796200N000000000000004739C 
093000952PVOT              O  00000010000000877200N000000000000004740C 
093000953PVOT              O  00000015000000877200N000000000000004742C 
093000953PVOT              O  00000019900000877200N000000000000004743C 
093000953PVOT              O  00000030000000877200N000000000000004744C 
093000953PVOT              O I00000002100000877200N000000000000004745C 
093000953PVOT              O I00000001100000877200N000000000000004746C 
093000953PVOT              O I00000004400000877200N000000000000004747C 
093000953PVOT              O I00000004600000877200N000000000000004748C 
093000953PVOT              O I00000001700000877200N000000000000004749C 
093000953PVOT              O I00000002300000877200N000000000000004750C 
093000953PVOT              O I00000005000000877200N000000000000004751C 
093000953PVOT              O  00000013700000877200N000000000000004752C 
093000953PVOT              O I00000002100000877200N000000000000004753C 
093000953PVOT              O I00000000600000877200N000000000000004754C 
093000953PVOT              O I00000005900000877200N000000000000004755C 
093000953PVOT              O I00000000500000877200N000000000000004756C 
093000953PVOT                Q00000118900000877200N000000000000004757C 
093000953PVOX              O I00000000100000828500N000000000000004758C 
093000953PVOX              O I00000000100000828500N000000000000004759C 
093000953PVOX              O I00000001300000828500N000000000000004760C 
093000953PVOX              O I00000007800000828500N000000000000004761C 
093000953PVOX              O I00000000100000828500N000000000000004762C 
093000953PVOX              O I00000000500000828500N000000000000004763C 
093000953PVOX              O I00000007700000828500N000000000000004764C 
093000954PVOX              O I00000006000000828500N000000000000004765C 
093000954PVOX              O I00000000500000828500N000000000000004766C 
093000954PVOX              O I00000000300000828500N000000000000004767C 
093000954PVOX              O I00000000800000828500N000000000000004768C 
093000954PVOX              O I00000000200000828500N000000000000004769C 
093000954PVOX              O I00000000100000828500N000000000000004770C 
093000954PVOX              O I00000000900000828500N000000000000004771C 
093000954PVOX                Q00000026400000828500N000000000000004772C 
093000553QVOXX            @O X00000104200000165300 000000000000009276N 
093000553QVOXX            Q   00000104200000165300 000000000000009279N 
093000823NVOYA             O  00000225400000354700N000000000000007508C 
093000635QVPFG            @O X00000020000000261600 000000000000009510N 
093000635QVPFG            Q   00000020000000261600 000000000000009512N 
093000190QVPHM            @O X00003062500000497800 000000000000008328N 
093000190QVPHM            Q   00003062500000497800 000000000000008329N 
093000954PVPL              O I00000004600000601000N000000000000004773C 
093000954PVPL              O I00000000100000601000N000000000000004774C 
093000954PVPL              O  00000053100000601000N000000000000004775C 
093000954PVPL              O I00000002200000601000N000000000000004777C 
093000954PVPL              O I00000000200000601000N000000000000004778C 
093000954PVPL              O I00000000800000601000N000000000000004779C 
093000954PVPL              O  00000023300000601000N000000000000004780C 
093000954PVPL              O I00000000700000601000N000000000000004781C 
093000954PVPL              O I00000000100000601000N000000000000004782C 
093000954PVPL              O  00000035900000601000N000000000000004783C 
093000954PVPL              O I00000000500000601000N000000000000004784C 
093000954PVPL              O I00000008700000601000N000000000000004785C 
093000955PVPL              O  00000027900000601000N000000000000004786C 
093000955PVPL              O  00000014100000601000N000000000000004787C 
093000955PVPL              O  00000016400000601000N000000000000004788C 
093000955PVPL              O I00000008500000601000N000000000000004789C 
093000955PVPL              O I00000001500000601000N000000000000004790C 
093000955PVPL              O  00000060000000601000N000000000000004791C 
093000955PVPL              O  00000017300000601000N000000000000004792C 
093000955PVPL              O  00000049900000601000N000000000000004793C 
093000955PVPL              O I00000001900000601000N000000000000004794C 
093000955PVPL              O I00000003300000601000N000000000000004795C 
093000955PVPL              O  00000032100000601000N000000000000004796C 
093000955PVPL              O I00000003900000601000N000000000000004797C 
093000955PVPL              O  00000010000000601000N000000000000004798C 
093000955PVPL              O  00000040000000601000N000000000000004799C 
093000955PVPL              O  00000010000000601000N000000000000004800C 
093000955PVPL              O  00000040000000601000N000000000000004801C 
093000955PVPL              O  00000040000000601000N000000000000004802C 
093000955PVPL              O I00000002200000601000N000000000000004803C 
093000955PVPL              O  00000040000000601000N000000000000004804C 
093000955PVPL              O  00000020000000601000N000000000000004805C 
093000956PVPL              O  00000010000000601000N000000000000004806C 
093000956PVPL              O  00000015800000601000N000000000000004807C 
093000956PVPL              O  00000010000000601000N000000000000004808C 
093000956PVPL              O  00000122700000601000N000000000000004809C 
093000956PVPL                Q00000727700000601000N000000000000004810C 
093000571QVPRT            @O X00000116900000542400 000000000000009327N 
093000571QVPRT            Q   00000116900000542400 000000000000009328N 
093000956PVPU              O I00000000200000826000N000000000000004811C 
093000956PVPU              O I00000002800000826000N000000000000004812C 
093000956PVPU              O  00000020400000826000N000000000000004813C 
093000956PVPU              O I00000003600000826000N000000000000004815C 
093000956PVPU              O  00000012500000826000N000000000000004816C 
093000956PVPU              O I00000002000000826000N000000000000004817C 
093000956PVPU              O I00000007300000826000N000000000000004818C 
093000956PVPU              O I00000005200000826000N000000000000004819C 
093000956PVPU              O I00000009700000826000N000000000000004820C 
093000956PVPU              O I00000005000000826000N000000000000004821C 
093000956PVPU              O I00000000100000826000N000000000000004822C 
093000956PVPU              O I00000005000000826000N000000000000004823C 
093000956PVPU              O I00000000100000826000N000000000000004824C 
093000956PVPU              O I00000005000000826000N000000000000004825C 
093000956PVPU              O I00000000300000826000N000000000000004826C 
093000956PVPU              O  00000010000000826000N000000000000004827C 
093000956PVPU              O I00000000600000826000N000000000000004828C 
093000957PVPU              O I00000003500000826000N000000000000004829C 
093000957PVPU              O I00000005000000826000N000000000000004830C 
093000957PVPU              O I00000001900000826000N000000000000004831C 
093000957PVPU              O  00000014500000826000N000000000000004832C 
093000957PVPU                Q00000114700000826000N000000000000004833C 
093000957PVQT              O I00000001200001428900N000000000000004834C 
093000957PVQT              O I00000005000001428900N000000000000004835C 
093000957PVQT              O I00000004200001428900N000000000000004836C 
093000957PVQT                Q00000010400001428900N000000000000004837C 
093000926NVR              O   00000346800000384900N000000000000007590C 
093000184QVRA             @O X00000097600000227500 000000000000008310N 
093000184QVRA             Q   00000097600000227500 000000000000008312N 
093000318QVRML            @O X00000180000000022700 000000000000008614N 
093000321QVRML            Q   00000180000000022700 000000000000008616N 
093000563QVRNG            @O X00002458100000030500 000000000000009307N 
093000563QVRNG            Q   00002458100000030500 000000000000009308N 
093000388QVRNT            @O X00000156200000406700 000000000000008804N 
093000388QVRNT            Q   00000156200000406700 000000000000008805N 
093000525QVRSK            @O X00000482800000654200 000000000000009199N 
093000525QVRSK            Q   00000482800000654200 000000000000009200N 
093000525QVRSK            I   00000009200000652900 000000000000009201N 
093000525QVRSK            I   00000000800000652900 000000000000009202N 
093000525QVRSK            @F  00000010000000654600 000000000000009203N 
093000544ZVRSK            I   00000003000000651300 000000000000009258N 
093000256QVRSN            @O X00000691800000576700 000000000000008503N 
093000256QVRSN            Q   00000691800000576700 000000000000008505N 
093000618BVRSN                00000010000000576500 000000000000009458N 
093000641DVRSN                00000020000000576500 000000000000009531NQ
093000674QVRTS            @O X00000078300002064900 000000000000009593N 
093000674QVRTS            Q   00000078300002064900 000000000000009594N 
093000628QVRTU            @O X00000072300000358000 000000000000009484N 
093000628QVRTU            Q   00000072300000358000 000000000000009485N 
093000494QVRTX            @O X00002047900000661000 000000000000009090N 
093000494QVRTX            Q   00002047900000661000 000000000000009091N 
093000715QVRTX            @F  00000010000000661100 000000000000009629N 
093000120PVRX             T   00000020000001098000N000000000000007360C 
093000136TVRX             T   00000010000001099000N000000000000007361C 
093000335PVRX             T   00000010000001098000N000000000000007403C 
093000337JVRX             @   00000010000001099000N000000000000007405C 
093000337PVRX             T   00000013600001098000N000000000000007406C 
093000338JVRX             @   00000010000001099000N000000000000007407C 
093000338PVRX              FT 00000010000001098300N000000000000007408C 
093000339JVRX             @   00000010000001099000N000000000000007409C 
093000341JVRX                I00000005000001099000N000000000000007411C 
093000365JVRX              F  00000013600001099000N000000000000007418C 
093000424JVRX              F  00000010000001099000N000000000000007430C 
093000427JVRX             @   00000010000001099000N000000000000007431C 
093000434JVRX              F  00000010000001099000N000000000000007433C 
093000441JVRX              F  00000010000001099000N000000000000007436C 
093000448JVRX              F  00000010000001099000N000000000000007437C 
093000946PVRX              FT 00000010000001099100N000000000000007647C 
093000052QVSAT            @O X00000026700000607400 000000000000008101N 
093000053QVSAT            Q   00000026700000607400 000000000000008102N 
093000235QVSCP            @O X00000443100000032100 000000000000008427N 
093000235QVSCP            Q   00000443100000032100 000000000000008429N 
093000615QVSEC            @O I00000002700000463900 000000000000009446N 
093000615QVSEC            Q   00000002700000463900 000000000000009447N 
093000925NVSI             O   00000154400000519200N000000000000007583C 
093000937YVSI              F  00000010000000516700N000000000000007639C 
093000949DVSI             @   00000010000000516600N000000000000007655CT
093000973TVSI              F  00000010000000517600N000000000000007663C 
093000973TVSI             Q   00000010000000517600N000000000000007666C 
093000957PVSS              O I00000000100001013100N000000000000004838C 
093000957PVSS              O I00000000100001013100N000000000000004839C 
093000957PVSS              O I00000000100001013100N000000000000004840C 
093000957PVSS              O I00000001700001013100N000000000000004841C 
093000957PVSS              O I00000000200001013100N000000000000004842C 
093000957PVSS              O I00000000100001013100N000000000000004843C 
093000957PVSS              O I00000000800001013100N000000000000004844C 
093000957PVSS              O I00000000500001013100N000000000000004845C 
093000957PVSS              O I00000000300001013100N000000000000004846C 
093000957PVSS              O I00000000800001013100N000000000000004847C 
093000957PVSS              O I00000000100001013100N000000000000004848C 
093000957PVSS              O I00000003300001013100N000000000000004849C 
093000958PVSS              O I00000000500001013100N000000000000004850C 
093000958PVSS              O I00000000700001013100N000000000000004851C 
093000958PVSS              O I00000003400001013100N000000000000004852C 
093000958PVSS              O I00000005900001013100N000000000000004853C 
093000958PVSS              O I00000004700001013100N000000000000004854C 
093000958PVSS              O I00000001000001013100N000000000000004855C 
093000958PVSS              O I00000008000001013100N000000000000004856C 
093000958PVSS              O I00000000200001013100N000000000000004857C 
093000958PVSS              O I00000003900001013100N000000000000004858C 
093000958PVSS              O I00000005100001013100N000000000000004859C 
093000958PVSS              O  00000018800001013100N000000000000004860C 
093000958PVSS              O I00000008900001013100N000000000000004862C 
093000958PVSS              O I00000004500001013100N000000000000004863C 
093000958PVSS              O I00000000200001013100N000000000000004864C 
093000958PVSS              O I00000003000001013100N000000000000004865C 
093000958PVSS              O I00000000300001013100N000000000000004866C 
093000958PVSS                Q00000077200001013100N000000000000004867C 
093000321QVSTM            @O X00000050000000126100 000000000000008617N 
093000323QVSTM            Q   00000050000000126100 000000000000008622N 
093000958PVT               O I00000000100000574800N000000000000004868C 
093000958PVT               O I00000000200000574800N000000000000004869C 
093000958PVT               O I00000001000000574800N000000000000004870C 
093000958PVT               O I00000005900000574800N000000000000004871C 
093000958PVT               O I00000002000000574800N000000000000004872C 
093000958PVT               O I00000000100000574800N000000000000004873C 
093000959PVT               O  00000092000000574800N000000000000004874C 
093000959PVT               O  00000050000000574800N000000000000004876C 
093000959PVT               O I00000000100000574800N000000000000004877C 
093000959PVT               O I00000008500000574800N000000000000004878C 
093000959PVT               O I00000000200000574800N000000000000004879C 
093000959PVT               O I00000001000000574800N000000000000004880C 
093000959PVT               O I00000000200000574800N000000000000004881C 
093000959PVT               O  00000017500000574800N000000000000004882C 
093000959PVT               O  00000030500000574800N000000000000004883C 
093000959PVT               O  00000050000000574800N000000000000004884C 
093000959PVT               O  00000032800000574800N000000000000004885C 
093000959PVT               O I00000002000000574800N000000000000004886C 
093000959PVT               O  00000090000000574800N000000000000004887C 
093000959PVT               O  00000010000000574800N000000000000004888C 
093000959PVT               O  00000027200000574800N000000000000004889C 
093000959PVT               O I00000000100000574800N000000000000004890C 
093000959PVT               O I00000002700000574800N000000000000004891C 
093000959PVT               O  00000047300000574800N000000000000004892C 
093000960PVT               O I00000001900000574800N000000000000004893C 
093000960PVT               O I00000000800000574800N000000000000004894C 
093000960PVT               O  00000024800000574800N000000000000004895C 
093000960PVT               O I00000000500000574800N000000000000004896C 
093000960PVT               O  00000024700000574800N000000000000004897C 
093000960PVT               O I00000000600000574800N000000000000004898C 
093000960PVT               O I00000005300000574800N000000000000004899C 
093000960PVT               O  00000022900000574800N000000000000004900C 
